ProdID,Wk,Month,Vid ,VidWk,PreVidWk,PostVidWk,Sales,ProdCat,ProdPrice,PriceDiscWk,EmailWk,CatalogWk,HomePgWk,CatPgWk
4025,25,7,1,0,0,1,11,3,24.9,0,0,0,0,0
4025,26,7,1,0,0,1,12,3,24.9,0,0,0,0,0
4025,27,7,1,0,0,1,0,3,24.9,0,0,0,0,0
4025,28,7,1,0,0,1,0,3,24.9,0,0,0,0,0
4033,22,6,1,0,0,1,7,5,16.9,0,0,0,0,0
4033,23,6,1,0,0,1,7,5,16.9,0,0,0,0,0
4033,24,6,1,0,0,1,15,5,16.9,0,0,0,0,0
4033,25,7,1,0,0,1,61,5,16.9,0,0,0,0,0
4033,26,7,1,0,0,1,86,5,16.9,1,0,0,0,0
4033,27,7,1,0,0,1,64,5,16.9,1,0,0,0,0
4033,28,7,1,0,0,1,43,5,16.9,1,0,0,0,0
4047,28,7,1,0,0,1,19,5,16.9,1,0,0,0,0
4050,22,6,1,0,0,1,55,3,32.9,0,0,0,0,0
4050,23,6,1,0,0,1,56,3,32.9,0,0,0,0,0
4050,24,6,1,0,0,1,68,3,32.9,0,0,0,0,0
4050,25,7,1,0,0,1,57,3,32.9,0,0,0,0,0
4050,26,7,1,0,0,1,38,3,32.9,0,0,0,0,0
4050,27,7,1,0,0,1,39,3,32.9,0,0,0,0,0
4050,28,7,1,0,0,1,38,3,32.9,0,0,0,0,0
4051,22,6,1,0,0,1,10,3,32.9,0,0,0,0,0
4051,23,6,1,0,0,1,76,3,32.9,0,0,0,0,0
4051,24,6,1,0,0,1,56,3,32.9,0,0,0,0,0
4051,25,7,1,0,0,1,34,3,32.9,0,0,0,0,0
4051,26,7,1,0,0,1,24,3,32.9,0,0,0,0,0
4051,27,7,1,0,0,1,15,3,32.9,0,0,0,0,0
4051,28,7,1,0,0,1,21,3,32.9,0,0,0,0,0
4053,22,6,1,0,0,1,125,5,19.9,0,0,0,0,0
4053,23,6,1,0,0,1,122,5,19.9,0,0,0,0,0
4053,24,6,1,0,0,1,138,5,19.9,0,0,0,0,0
4053,25,7,1,0,0,1,96,5,19.9,0,0,0,0,0
4053,26,7,1,0,0,1,85,5,19.9,0,0,0,0,0
4053,27,7,1,0,0,1,60,5,19.9,0,0,0,0,0
4053,28,7,1,0,0,1,33,5,19.9,0,0,0,0,0
4057,22,6,1,0,0,1,121,3,22.9,0,0,0,0,0
4057,23,6,1,0,0,1,338,3,22.9,0,0,0,0,0
4057,24,6,1,0,0,1,278,3,22.9,0,0,0,0,0
4057,25,7,1,0,0,1,149,3,22.9,0,0,0,0,0
4057,26,7,1,0,0,1,128,3,22.9,0,0,0,0,0
4057,27,7,1,0,0,1,93,3,22.9,0,0,0,0,0
4057,28,7,1,0,0,1,54,3,22.9,0,0,0,0,0
4060,17,5,1,0,0,1,33,2,12.9,0,0,0,0,0
4060,18,5,1,0,0,1,139,2,12.9,0,0,0,0,0
4060,19,5,1,0,0,1,151,2,12.9,0,0,0,0,0
4060,20,5,1,0,0,1,82,2,12.9,0,0,0,0,0
4060,21,6,1,0,0,1,65,2,12.9,0,0,0,0,0
4060,22,6,1,0,0,1,68,2,12.9,0,0,0,0,0
4060,23,6,1,0,0,1,108,2,12.9,0,0,0,0,0
4060,24,6,1,0,0,1,84,2,12.9,0,0,0,0,0
4060,25,7,1,0,0,1,53,2,12.9,0,0,0,0,0
4060,26,7,1,0,0,1,62,2,12.9,0,0,0,0,0
4060,27,7,1,0,0,1,37,2,12.9,0,0,0,0,0
4060,28,7,1,0,0,1,29,2,12.9,0,0,0,0,0
4061,17,5,1,0,0,1,28,3,24.9,0,0,0,0,0
4061,18,5,1,0,0,1,36,3,24.9,0,0,0,0,0
4064,22,6,1,0,0,1,109,5,16.9,0,0,0,0,0
4064,23,6,1,0,0,1,151,5,16.9,0,0,0,0,0
4064,24,6,1,0,0,1,126,5,16.9,0,0,0,0,0
4064,25,7,1,0,0,1,100,5,16.9,0,0,0,0,0
4064,26,7,1,0,0,1,89,5,16.9,0,0,0,0,0
4064,27,7,1,0,0,1,503,5,16.9,1,0,0,0,0
4064,28,7,1,0,0,1,21,5,16.9,1,0,0,0,0
4072,22,6,1,0,0,1,54,3,24.9,0,0,0,0,0
4072,23,6,1,0,0,1,31,3,24.9,0,0,0,0,0
4072,24,6,1,0,0,1,45,3,24.9,0,0,0,0,0
4072,25,7,1,0,0,1,74,3,24.9,0,0,0,0,0
4072,26,7,1,0,0,1,110,3,24.9,1,0,0,0,0
4072,27,7,1,0,0,1,131,3,24.9,1,0,0,0,0
4072,28,7,1,0,0,1,41,3,24.9,1,0,0,0,0
4073,22,6,1,0,0,1,84,5,19.9,0,0,0,0,0
4073,23,6,1,0,0,1,229,5,19.9,0,0,0,0,0
4073,24,6,1,0,0,1,161,5,19.9,0,0,0,0,0
4073,25,7,1,0,0,1,68,5,19.9,0,0,0,0,0
4073,26,7,1,0,0,1,41,5,19.9,0,0,0,0,0
4073,27,7,1,0,0,1,30,5,19.9,0,0,0,0,0
4073,28,7,1,0,0,1,39,5,19.9,0,0,0,0,0
4077,22,6,1,0,0,1,46,5,19.9,0,0,0,0,0
4077,23,6,1,0,0,1,63,5,19.9,0,0,0,0,0
4077,24,6,1,0,0,1,93,5,19.9,0,0,0,1,0
4077,25,7,1,0,0,1,123,5,19.9,0,0,0,0,0
4077,26,7,1,0,0,1,150,5,19.9,1,0,0,1,0
4077,27,7,1,0,0,1,6,5,19.9,1,0,0,0,0
4077,28,7,1,0,0,1,1,5,19.9,1,0,0,0,0
4083,22,6,1,0,0,1,26,5,16.9,0,0,0,0,0
4083,23,6,1,0,0,1,21,5,16.9,0,0,0,0,0
4083,24,6,1,0,0,1,15,5,16.9,0,0,0,0,0
4083,25,7,1,0,0,1,146,5,16.9,0,0,0,0,0
4083,26,7,1,0,0,1,155,5,16.9,1,0,0,0,0
4083,27,7,1,0,0,1,150,5,16.9,1,0,0,0,0
4083,28,7,1,0,0,1,154,5,16.9,1,0,0,0,0
4087,22,6,1,0,0,1,129,5,14.9,0,0,0,0,0
4087,23,6,1,0,0,1,299,5,14.9,0,0,0,0,0
4087,24,6,1,0,0,1,218,5,14.9,0,0,0,0,0
4087,25,7,1,0,0,1,103,5,14.9,0,0,0,0,0
4087,26,7,1,0,0,1,90,5,14.9,0,0,0,0,0
4087,27,7,1,0,0,1,126,5,14.9,0,0,0,0,0
4087,28,7,1,0,0,1,116,5,14.9,0,0,0,0,0
4090,22,6,1,0,0,1,33,3,26.9,0,0,0,0,0
4090,23,6,1,0,0,1,106,3,26.9,0,0,0,0,0
4090,24,6,1,0,0,1,103,3,26.9,0,0,0,0,0
4090,25,7,1,0,0,1,58,3,26.9,0,0,0,0,0
4090,26,7,1,0,0,1,49,3,26.9,0,0,0,0,0
4090,27,7,1,0,0,1,57,3,26.9,0,0,0,0,0
4090,28,7,1,0,0,1,32,3,26.9,0,0,0,0,0
4092,22,6,1,0,0,1,25,5,19.9,0,0,0,0,0
4092,23,6,1,0,0,1,19,5,19.9,0,0,0,0,0
4092,24,6,1,0,0,1,18,5,19.9,0,0,0,0,0
4092,25,7,1,0,0,1,14,5,19.9,0,0,0,0,0
4092,26,7,1,0,0,1,13,5,19.9,0,0,0,0,0
4092,27,7,1,0,0,1,140,5,19.9,1,0,0,0,0
4092,28,7,1,0,0,1,136,5,19.9,1,0,0,0,0
4112,22,6,1,0,0,1,19,5,16.9,0,0,0,0,0
4112,23,6,1,0,0,1,23,5,16.9,0,0,0,0,0
4112,24,6,1,0,0,1,20,5,16.9,0,0,0,0,0
4112,25,7,1,0,0,1,12,5,16.9,0,0,0,0,0
4112,26,7,1,0,0,1,11,5,16.9,0,0,0,0,0
4112,27,7,1,0,0,1,9,5,16.9,0,0,0,0,0
4112,28,7,1,0,0,1,18,5,16.9,0,0,0,0,0
4114,22,6,1,0,0,1,53,5,22.9,0,0,0,0,0
4114,23,6,1,0,0,1,104,5,22.9,0,0,0,0,0
4114,24,6,1,0,0,1,87,5,22.9,0,0,0,0,0
4114,25,7,1,0,0,1,79,5,22.9,0,0,0,0,0
4114,26,7,1,0,0,1,48,5,22.9,0,0,0,0,0
4114,27,7,1,0,0,1,50,5,22.9,0,0,0,0,0
4114,28,7,1,0,0,1,47,5,22.9,0,0,0,0,0
4122,28,7,1,0,0,1,15,5,19.9,0,0,0,0,0
4125,17,5,1,0,0,1,141,5,19.9,0,0,0,0,0
4125,18,5,1,0,0,1,265,5,19.9,0,0,0,0,0
4125,19,5,1,0,0,1,204,5,19.9,0,0,0,0,0
4125,20,5,1,0,0,1,171,5,19.9,0,0,0,0,0
4125,21,6,1,0,0,1,117,5,19.9,0,0,0,0,0
4125,22,6,1,0,0,1,73,5,19.9,0,0,0,1,1
4125,23,6,1,0,0,1,244,5,19.9,0,0,0,1,0
4125,24,6,1,0,0,1,158,5,19.9,0,0,0,0,0
4125,25,7,1,0,0,1,108,5,19.9,0,0,0,0,0
4125,26,7,1,0,0,1,131,5,19.9,0,0,0,0,0
4125,27,7,1,0,0,1,121,5,19.9,0,0,0,0,0
4125,28,7,1,0,0,1,52,5,19.9,0,0,0,0,0
4127,28,7,1,0,0,1,70,5,19.9,0,0,0,0,0
4128,17,5,1,0,0,1,162,3,26.9,0,0,0,0,0
4128,18,5,1,0,0,1,379,3,26.9,0,0,0,0,1
4128,19,5,1,0,0,1,323,3,26.9,0,0,0,0,0
4128,20,5,1,0,0,1,227,3,26.9,0,0,0,0,0
4128,21,6,1,0,0,1,166,3,26.9,0,0,0,0,0
4128,22,6,1,0,0,1,117,3,26.9,0,0,0,0,0
4128,23,6,1,0,0,1,188,3,26.9,0,0,0,0,0
4128,24,6,1,0,0,1,165,3,26.9,0,0,0,1,0
4128,25,7,1,0,0,1,119,3,26.9,0,0,0,0,0
4128,26,7,1,0,0,1,64,3,26.9,0,0,0,0,0
4128,27,7,1,0,0,1,77,3,26.9,0,0,0,0,0
4128,28,7,1,0,0,1,67,3,26.9,0,0,0,0,0
4133,17,5,1,0,0,1,58,5,16.9,0,0,0,0,0
4133,18,5,1,0,0,1,103,5,16.9,0,0,0,0,0
4133,19,5,1,0,0,1,86,5,16.9,0,0,0,0,0
4133,20,5,1,0,0,1,70,5,16.9,0,0,0,0,0
4133,21,6,1,0,0,1,56,5,16.9,0,0,0,0,0
4133,22,6,1,0,0,1,59,5,16.9,0,0,0,0,0
4133,23,6,1,0,0,1,54,5,16.9,0,0,0,0,0
4133,24,6,1,0,0,1,51,5,16.9,0,0,0,0,0
4133,25,7,1,0,0,1,133,5,16.9,0,0,0,0,0
4133,26,7,1,0,0,1,119,5,16.9,0,0,0,0,0
4145,28,7,1,0,0,1,42,3,22.9,0,0,0,0,0
4179,22,6,1,0,0,1,173,5,19.9,0,0,0,0,0
4179,23,6,1,0,0,1,293,5,19.9,0,0,0,0,0
4179,24,6,1,0,0,1,176,5,19.9,0,0,0,0,0
4179,25,7,1,0,0,1,61,5,19.9,0,0,0,0,0
4179,26,7,1,0,0,1,0,5,19.9,0,0,0,0,0
4179,27,7,1,0,0,1,0,5,19.9,0,0,0,0,0
4179,28,7,1,0,0,1,0,5,19.9,0,0,0,0,0
4189,28,7,1,0,0,1,133,5,14.9,1,0,0,0,0
4194,22,6,1,0,0,1,30,3,24.9,0,0,0,0,0
4194,23,6,1,0,0,1,31,3,24.9,0,0,0,0,0
4194,24,6,1,0,0,1,38,3,24.9,0,0,0,0,0
4194,25,7,1,0,0,1,31,3,24.9,0,0,0,0,0
4194,26,7,1,0,0,1,20,3,24.9,0,0,0,0,0
4194,27,7,1,0,0,1,28,3,24.9,0,0,0,0,0
4194,28,7,1,0,0,1,12,3,24.9,0,0,0,0,0
4210,28,7,1,0,0,1,67,3,24.9,0,0,0,0,0
4213,28,7,1,0,0,1,138,3,29.9,1,0,0,1,0
1661,1,1,0,0,0,0,22,5,10.9,0,0,0,0,0
1661,2,1,0,0,0,0,14,5,10.9,0,0,0,0,0
1661,3,1,0,0,0,0,20,5,10.9,0,0,0,0,0
1661,4,1,0,0,0,0,42,5,10.9,0,0,0,0,0
1661,5,2,0,0,0,0,43,5,10.9,0,0,0,0,0
1661,6,2,0,0,0,0,17,5,10.9,0,0,0,0,0
1661,7,2,0,0,0,0,36,5,10.9,0,0,0,0,0
1661,8,2,0,0,0,0,20,5,10.9,0,0,0,0,0
1661,9,3,0,0,0,0,6,5,10.9,0,0,0,0,0
1661,10,3,0,0,0,0,41,5,10.9,0,0,0,0,0
1661,11,3,0,0,0,0,16,5,10.9,0,0,0,0,0
1661,12,3,0,0,0,0,21,5,10.9,0,0,0,0,0
1661,13,4,0,0,0,0,15,5,10.9,0,0,0,0,0
1661,14,4,0,0,0,0,69,5,10.9,0,0,0,0,0
1661,15,4,0,0,0,0,79,5,10.9,0,0,0,0,0
1661,16,4,0,0,0,0,40,5,10.9,0,0,0,0,0
1661,17,5,0,0,0,0,25,5,10.9,0,0,0,0,0
1661,18,5,0,0,0,0,48,5,10.9,0,0,0,0,0
1661,19,5,0,0,0,0,45,5,10.9,0,0,0,0,0
1661,20,5,0,0,0,0,22,5,10.9,0,0,0,0,0
1661,21,6,0,0,0,0,15,5,10.9,0,0,0,0,0
1661,22,6,0,0,0,0,22,5,10.9,0,0,0,0,0
1661,23,6,0,0,0,0,31,5,10.9,0,0,0,0,0
1661,24,6,0,0,0,0,31,5,10.9,0,0,0,0,0
1661,25,7,0,0,0,0,67,5,10.9,0,0,0,0,0
1661,26,7,0,0,0,0,62,5,10.9,1,0,0,0,0
1661,27,7,0,0,0,0,66,5,10.9,1,0,0,0,0
1661,28,7,0,0,0,0,69,5,10.9,1,0,0,0,0
2143,1,1,0,0,0,0,160,5,9.9,0,0,0,0,0
2143,2,1,0,0,0,0,116,5,9.9,0,0,0,0,0
2143,3,1,0,0,0,0,195,5,9.9,0,0,0,0,0
2143,4,1,0,0,0,0,236,5,9.9,0,0,0,0,0
2143,5,2,0,0,0,0,170,5,9.9,0,0,0,0,0
2143,6,2,0,0,0,0,211,5,9.9,0,0,0,0,0
2143,7,2,0,0,0,0,267,5,9.9,0,0,0,0,0
2143,8,2,0,0,0,0,172,5,9.9,0,0,0,0,0
2143,9,3,0,0,0,0,35,5,9.9,0,0,0,0,0
2143,10,3,0,0,0,0,232,5,9.9,0,0,0,0,0
2143,11,3,0,0,0,0,216,5,9.9,0,0,0,0,0
2143,12,3,0,0,0,0,130,5,9.9,0,0,0,0,0
2143,13,4,0,0,0,0,128,5,9.9,0,0,0,0,0
2143,14,4,0,0,0,0,249,5,9.9,0,0,0,0,0
2143,15,4,0,0,0,0,206,5,9.9,0,0,0,0,0
2143,16,4,0,0,0,0,162,5,9.9,0,0,0,0,0
2143,17,5,0,0,0,0,142,5,9.9,0,0,0,0,0
2143,18,5,0,0,0,0,390,5,9.9,0,0,0,0,0
2143,19,5,0,0,0,0,414,5,9.9,0,0,0,0,0
2143,20,5,0,0,0,0,200,5,9.9,0,0,0,0,0
2143,21,6,0,0,0,0,153,5,9.9,0,0,0,0,0
2143,22,6,0,0,0,0,119,5,9.9,0,0,0,0,0
2143,23,6,0,0,0,0,354,5,9.9,0,0,0,0,0
2143,24,6,0,0,0,0,248,5,9.9,0,0,0,0,0
2143,25,7,0,0,0,0,150,5,9.9,0,0,0,0,0
2143,26,7,0,0,0,0,111,5,9.9,0,0,0,0,0
2143,27,7,0,0,0,0,179,5,9.9,0,0,0,0,0
2143,28,7,0,0,0,0,122,5,9.9,0,0,0,0,0
2413,1,1,0,0,0,0,68,5,24.5,0,0,0,0,0
2413,2,1,0,0,0,0,74,5,24.5,0,0,0,0,0
2413,3,1,0,0,0,0,87,5,24.5,0,0,0,0,0
2413,4,1,0,0,0,0,93,5,24.5,0,0,0,0,0
2413,5,2,0,0,0,0,83,5,24.5,0,0,0,0,0
2413,6,2,0,0,0,0,101,5,24.5,0,0,0,0,0
2413,7,2,0,0,0,0,128,5,24.5,0,0,0,0,0
2413,8,2,0,0,0,0,89,5,24.5,0,0,0,0,0
2413,9,3,0,0,0,0,77,5,24.5,0,0,0,0,0
2413,10,3,0,0,0,0,155,5,24.5,0,0,0,0,0
2413,11,3,0,0,0,0,113,5,24.5,0,0,0,0,0
2413,12,3,0,0,0,0,72,5,24.5,0,0,0,0,0
2413,13,4,0,0,0,0,74,5,24.5,0,0,0,0,0
2413,14,4,0,0,0,0,118,5,24.5,0,0,0,0,0
2413,15,4,0,0,0,0,76,5,24.5,0,0,0,0,0
2413,16,4,0,0,0,0,70,5,24.5,0,0,0,0,0
2413,17,5,0,0,0,0,69,5,24.5,0,0,0,0,0
2413,18,5,0,0,0,0,75,5,24.5,0,0,0,0,0
2413,19,5,0,0,0,0,74,5,24.5,0,0,0,0,0
2413,20,5,0,0,0,0,39,5,24.5,0,0,0,0,0
2413,21,6,0,0,0,0,45,5,24.5,0,0,0,0,0
2413,22,6,0,0,0,0,35,5,24.5,0,0,0,0,0
2413,23,6,0,0,0,0,46,5,24.5,0,0,0,0,0
2413,24,6,0,0,0,0,23,5,24.5,0,0,0,0,0
2413,25,7,0,0,0,0,22,5,24.5,0,0,0,0,0
2413,26,7,0,0,0,0,30,5,24.5,0,0,0,0,0
2413,27,7,0,0,0,0,39,5,24.5,0,0,0,0,0
2413,28,7,0,0,0,0,26,5,24.5,0,0,0,0,0
2461,1,1,0,0,0,0,1,2,29.9,0,0,0,0,0
2461,2,1,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,3,1,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,4,1,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,5,2,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,6,2,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,7,2,0,0,0,0,0,2,29.9,0,0,0,0,0
2461,8,2,0,0,0,0,37,2,29.9,0,0,0,0,0
2461,9,3,0,0,0,0,1,2,29.9,0,0,0,0,0
2461,10,3,0,0,0,0,67,2,29.9,0,0,0,0,1
2461,11,3,0,0,0,0,58,2,29.9,0,0,0,0,0
2461,12,3,0,0,0,0,52,2,29.9,0,0,0,0,0
2461,13,4,0,0,0,0,49,2,29.9,0,0,0,0,0
2461,14,4,0,0,0,0,140,2,29.9,0,0,0,0,0
2461,15,4,0,0,0,0,131,2,29.9,0,0,0,0,0
2461,16,4,0,0,0,0,95,2,29.9,0,0,0,0,0
2461,17,5,0,0,0,0,70,2,29.9,0,0,0,0,0
2461,18,5,0,0,0,0,64,2,29.9,0,0,0,0,0
2461,19,5,0,0,0,0,50,2,29.9,0,0,0,0,0
2461,20,5,0,0,0,0,54,2,29.9,0,0,0,0,0
2461,21,6,0,0,0,0,45,2,29.9,0,0,0,0,0
2461,22,6,0,0,0,0,33,2,29.9,0,0,0,0,0
2461,23,6,0,0,0,0,79,2,29.9,0,0,0,0,0
2461,24,6,0,0,0,0,62,2,29.9,0,0,0,0,0
2461,25,7,0,0,0,0,50,2,29.9,0,0,0,0,0
2461,26,7,0,0,0,0,32,2,29.9,0,0,0,0,0
2461,27,7,0,0,0,0,164,2,29.9,1,0,0,0,0
2461,28,7,0,0,0,0,123,2,29.9,1,0,0,0,0
2532,1,1,0,0,0,0,92,3,19.5,0,0,0,0,0
2532,2,1,0,0,0,0,86,3,19.5,0,0,0,0,0
2532,3,1,0,0,0,0,138,3,19.5,0,0,0,0,0
2532,4,1,0,0,0,0,188,3,19.5,0,0,0,0,0
2532,5,2,0,0,0,0,143,3,19.5,0,0,0,0,0
2532,6,2,0,0,0,0,170,3,19.5,0,0,0,0,0
2532,7,2,0,0,0,0,179,3,19.5,0,0,0,0,0
2532,8,2,0,0,0,0,131,3,19.5,0,0,0,0,0
2532,9,3,0,0,0,0,4,3,19.5,0,0,0,0,0
2532,10,3,0,0,0,0,135,3,19.5,0,0,0,0,0
2532,11,3,0,0,0,0,123,3,19.5,0,0,0,0,0
2532,12,3,0,0,0,0,105,3,19.5,0,0,0,0,0
2532,13,4,0,0,0,0,67,3,19.5,0,0,0,0,0
2532,14,4,0,0,0,0,59,3,19.5,0,0,0,0,0
2532,15,4,0,0,0,0,39,3,19.5,0,0,0,0,0
2532,16,4,0,0,0,0,64,3,19.5,0,0,0,0,0
2532,17,5,0,0,0,0,20,3,19.5,0,0,0,0,0
2532,18,5,0,0,0,0,33,3,19.5,0,0,0,0,0
2637,1,1,0,0,0,0,67,5,14.9,0,0,0,0,0
2637,2,1,0,0,0,0,49,5,14.9,0,0,0,0,0
2637,3,1,0,0,0,0,65,5,14.9,0,0,0,0,0
2637,4,1,0,0,0,0,80,5,14.9,0,0,0,0,0
2637,5,2,0,0,0,0,77,5,14.9,0,0,0,0,0
2637,6,2,0,0,0,0,76,5,14.9,0,0,0,0,0
2637,7,2,0,0,0,0,90,5,14.9,0,0,0,0,0
2637,8,2,0,0,0,0,81,5,14.9,0,0,0,0,0
2637,9,3,0,0,0,0,32,5,14.9,0,0,0,0,0
2637,10,3,0,0,0,0,73,5,14.9,0,0,0,0,0
2637,11,3,0,0,0,0,52,5,14.9,0,0,0,0,0
2637,12,3,0,0,0,0,50,5,14.9,0,0,0,0,0
2637,13,4,0,0,0,0,40,5,14.9,0,0,0,0,0
2637,14,4,0,0,0,0,56,5,14.9,0,0,0,0,0
2637,15,4,0,0,0,0,49,5,14.9,0,0,0,0,0
2637,16,4,0,0,0,0,36,5,14.9,0,0,0,0,0
2637,17,5,0,0,0,0,41,5,14.9,0,0,0,0,0
2637,18,5,0,0,0,0,51,5,14.9,0,0,0,0,0
2637,19,5,0,0,0,0,57,5,14.9,0,0,0,0,0
2637,20,5,0,0,0,0,32,5,14.9,0,0,0,0,0
2637,21,6,0,0,0,0,27,5,14.9,0,0,0,0,0
2637,22,6,0,0,0,0,24,5,14.9,0,0,0,0,0
2637,23,6,0,0,0,0,41,5,14.9,0,0,0,0,0
2637,24,6,0,0,0,0,42,5,14.9,0,0,0,0,0
2637,25,7,0,0,0,0,22,5,14.9,0,0,0,0,0
2637,26,7,0,0,0,0,33,5,14.9,0,0,0,0,0
2637,27,7,0,0,0,0,38,5,14.9,0,0,0,0,0
2637,28,7,0,0,0,0,27,5,14.9,0,0,0,0,0
2663,1,1,0,0,0,0,96,5,16.5,0,0,0,0,0
2663,2,1,0,0,0,0,88,5,16.5,0,0,0,0,0
2663,3,1,0,0,0,0,135,5,16.5,0,0,0,0,0
2663,4,1,0,0,0,0,162,5,16.5,0,0,0,0,0
2663,5,2,0,0,0,0,151,5,16.5,0,0,0,0,0
2663,6,2,0,0,0,0,168,5,16.5,0,0,0,0,0
2663,7,2,0,0,0,0,207,5,16.5,0,0,0,0,0
2663,8,2,0,0,0,0,152,5,16.5,0,0,0,0,0
2663,9,3,0,0,0,0,53,5,16.5,0,0,0,0,0
2663,10,3,0,0,0,0,194,5,16.5,0,0,0,0,0
2663,11,3,0,0,0,0,158,5,16.5,0,0,0,0,0
2663,12,3,0,0,0,0,102,5,16.5,0,0,0,0,0
2663,13,4,0,0,0,0,105,5,16.5,0,0,0,0,0
2663,14,4,0,0,0,0,122,5,16.5,0,0,0,0,0
2663,15,4,0,0,0,0,108,5,16.5,0,0,0,0,0
2663,16,4,0,0,0,0,74,5,16.5,0,0,0,0,0
2663,17,5,0,0,0,0,91,5,16.5,0,0,0,0,0
2663,18,5,0,0,0,0,158,5,16.5,0,0,0,0,0
2663,19,5,0,0,0,0,112,5,16.5,0,0,0,0,0
2663,20,5,0,0,0,0,29,5,16.5,0,0,0,0,0
2663,21,6,0,0,0,0,3,5,16.5,0,0,0,0,0
2663,22,6,0,0,0,0,22,5,16.5,0,0,0,0,0
2663,23,6,0,0,0,0,7,5,16.5,0,0,0,0,0
2663,24,6,0,0,0,0,23,5,16.5,0,0,0,0,0
2663,25,7,0,0,0,0,0,5,16.5,0,0,0,0,0
2663,26,7,0,0,0,0,0,5,16.5,0,0,0,0,0
2663,27,7,0,0,0,0,0,5,16.5,0,0,0,0,0
2663,28,7,0,0,0,0,0,5,16.5,0,0,0,0,0
2700,1,1,0,0,0,0,48,3,24.9,0,0,0,0,0
2700,2,1,0,0,0,0,36,3,24.9,0,0,0,0,0
2700,3,1,0,0,0,0,57,3,24.9,0,0,0,0,0
2700,4,1,0,0,0,0,86,3,24.9,0,0,0,0,0
2700,5,2,0,0,0,0,88,3,24.9,0,0,0,0,0
2700,6,2,0,0,0,0,88,3,24.9,0,0,0,0,0
2700,7,2,0,0,0,0,99,3,24.9,0,0,0,0,0
2700,8,2,0,0,0,0,96,3,24.9,0,0,0,0,0
2700,9,3,0,0,0,0,1,3,24.9,0,0,0,0,0
2700,10,3,0,0,0,0,282,3,24.9,0,0,0,0,0
2700,11,3,0,0,0,0,214,3,24.9,0,0,0,0,0
2700,12,3,0,0,0,0,166,3,24.9,0,0,0,0,0
2700,13,4,0,0,0,0,77,3,24.9,0,0,0,0,0
2700,14,4,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,15,4,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,16,4,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,17,5,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,18,5,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,19,5,0,0,0,0,26,3,24.9,0,0,0,0,0
2700,20,5,0,0,0,0,77,3,24.9,0,0,0,0,0
2700,21,6,0,0,0,0,38,3,24.9,0,0,0,0,0
2700,22,6,0,0,0,0,31,3,24.9,0,0,0,0,0
2700,23,6,0,0,0,0,51,3,24.9,0,0,0,0,0
2700,24,6,0,0,0,0,26,3,24.9,0,0,0,0,0
2700,25,7,0,0,0,0,12,3,24.9,0,0,0,0,0
2700,26,7,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,27,7,0,0,0,0,0,3,24.9,0,0,0,0,0
2700,28,7,0,0,0,0,0,3,24.9,0,0,0,0,0
2716,1,1,0,0,0,0,63,2,29.9,0,0,0,0,0
2716,2,1,0,0,0,0,45,2,29.9,0,0,0,0,0
2716,3,1,0,0,0,0,103,2,29.9,0,0,0,0,0
2716,4,1,0,0,0,0,117,2,29.9,0,0,0,0,0
2716,5,2,0,0,0,0,97,2,29.9,0,0,0,0,0
2716,6,2,0,0,0,0,108,2,29.9,0,0,0,0,0
2716,7,2,0,0,0,0,208,2,29.9,0,0,0,0,0
2716,8,2,0,0,0,0,146,2,29.9,0,0,0,0,0
2716,9,3,0,0,0,0,10,2,29.9,0,0,0,0,0
2716,10,3,0,0,0,0,208,2,29.9,0,0,0,0,0
2716,11,3,0,0,0,0,167,2,29.9,0,0,0,0,0
2716,12,3,0,0,0,0,102,2,29.9,0,0,0,0,0
2716,13,4,0,0,0,0,102,2,29.9,0,0,0,0,0
2716,14,4,0,0,0,0,171,2,29.9,0,0,0,0,0
2716,15,4,0,0,0,0,149,2,29.9,0,0,0,0,0
2716,16,4,0,0,0,0,143,2,29.9,0,0,0,0,0
2716,17,5,0,0,0,0,110,2,29.9,0,0,0,0,0
2716,18,5,0,0,0,0,312,2,29.9,0,0,0,0,0
2716,19,5,0,0,0,0,155,2,29.9,0,0,0,0,0
2716,20,5,0,0,0,0,27,2,29.9,0,0,0,0,0
2716,21,6,0,0,0,0,29,2,29.9,0,0,0,0,0
2716,22,6,0,0,0,0,66,2,29.9,0,0,0,0,0
2716,23,6,0,0,0,0,58,2,29.9,0,0,0,0,0
2716,24,6,0,0,0,0,35,2,29.9,0,0,0,0,0
2716,25,7,0,0,0,0,38,2,29.9,0,0,0,0,0
2716,26,7,0,0,0,0,20,2,29.9,0,0,0,0,0
2716,27,7,0,0,0,0,26,2,29.9,0,0,0,0,0
2716,28,7,0,0,0,0,21,2,29.9,0,0,0,0,0
2800,1,1,0,0,0,0,146,5,19.9,0,0,0,0,0
